Date,open,high,low,close,volume,macd,macds,macdh,boll,boll_ub,boll_lb,trix,volume_delta,middle,cr,rsv_9,kdjk,kdjd,kdjj,rsi_6,rsi_12,wr_10,wr_6,cci,tr,atr,dma,high_delta,low_delta,pdi,mdi,dx,adx,adxr,change,vr,direction_up,direction_down,direction
2004-09-07,101.01,102.0,99.61,101.58,5847500.0,-0.6513721465851603,-0.36673172622844785,-0.5692808407134249,103.90038461538461,110.59274152649157,97.20802770427765,-0.10676204562133736,695100.0,101.06333333333333,105.96772094234042,27.27272727272726,23.348156591431994,30.774909740744093,8.49465029280779,45.40417498183071,47.626390761087,79.1469194312796,59.69465648854959,-68.21573686054474,2.3900000000000006,3.7503697641101303,-0.6343846153846187,0.2600000000000051,0.29000000000000625,11.098403068508464,23.074009631507725,35.04466210251987,33.676951518095144,32.78228206854126,1.5698430156984244,203.33387876316053,1.0,0.0,0.007088009450679333
2004-09-08,100.74,103.03,100.5,102.3,4985600.0,-0.600070849508171,-0.41554644491656023,-0.3690488091832216,103.78607142857142,110.27253565277464,97.2996072043682,-0.13068326997267732,-861900.0,101.94333333333333,111.2009679062661,34.71074380165286,27.135685661505615,29.561835047664598,22.283386889187646,49.64012300253934,49.96488733892673,65.28925619834713,29.55974842767291,-45.74725997281166,2.530000000000001,3.609412255638063,-0.7770714285714462,1.0300000000000011,0.8900000000000006,14.15259019454693,20.28006432307178,17.795532218956595,29.08150519058936,31.711425541654847,0.7088009450679333,215.50982628467042,1.0,0.0,9.77517106550696e-05
2004-09-09,102.5,102.71,101.0,102.31,4061700.0,-0.5531322110430352,-0.4440670787343081,-0.21813026461745422,103.68766666666666,109.98448544019561,97.3908478931377,-0.1436287838517877,-923900.0,102.00666666666666,110.1598033189922,34.81404958677688,29.695140303262704,29.606270132863965,29.87288064406018,49.705160431698815,49.99871418227559,65.18595041322311,17.603911980440053,-49.47960050819924,1.7099999999999937,3.3992841409654977,-1.0476666666667,-0.3200000000000074,0.5,12.758569246025594,18.282491149885775,17.795532218956588,25.827659231343695,30.015083606221168,0.00977517106550696,225.42940387776187,1.0,0.0,0.029518131169973483
2004-09-10,101.47,106.56,101.3,105.33,8698800.0,-0.327401189357289,-0.4200581084229815,0.18531383813138502,103.79031249999998,109.92879056191946,97.65183443808051,-0.13603081532066275,4637100.0,104.39666666666666,123.72708757637498,83.8582677165354,47.74951610768693,35.654018791138284,71.94051074078422,65.73973928549559,59.10690422719473,33.987603305785164,16.14173228346461,13.027885982810824,5.260000000000005,3.5973666380018585,-1.4083125000000223,3.8500000000000085,0.29999999999999716,26.145620173642612,14.712702970585179,27.98185613907801,26.44712602766937,28.989071897321253,2.9518131169973483,246.67381423962604,1.0,0.0,0.020601917782208323
2004-09-13,106.63,108.41,106.46,107.5,7844100.0,-0.016897319272388245,-0.3375684485863521,0.6413422586279277,104.0085294117647,110.21851508476134,97.79854373876806,-0.10831609648354809,-854700.0,107.45666666666666,138.15143165209082,90.39070749736013,61.96324657091132,44.42376138439596,97.04221694394204,73.12701191484555,64.21638197505887,9.609292502639882,10.01100110010997,109.50078141125806,3.0799999999999983,3.5441542160779282,-1.4915294117647306,1.8499999999999943,5.159999999999997,30.288873045422775,12.750809455582463,40.74858960548952,30.552106358544975,29.43771309302062,2.0601917782208323,265.8308565120658,1.0,0.0,0.037116279069767444
2004-09-14,107.44,112.0,106.79,111.49,10828900.0,0.47267483470770344,-0.1725470303365899,1.2904437300885867,104.42416666666665,111.40512416883345,97.44320916449985,-0.05499773296350299,2984800.0,110.09333333333335,150.86580086580116,96.09494640122507,73.34047984768256,54.062667538824826,111.89610446539803,81.79040686569995,71.38746277447305,3.9050535987749235,4.116222760290598,159.3964587334588,5.209999999999994,3.710270505577636,-0.9591666666666896,3.5900000000000034,0.3300000000000125,38.72100446779517,10.42218978238945,57.58440231080299,38.30103301483557,31.97842277327426,3.7116279069767444,292.2774463138305,1.0,0.0,0.004574401291595809
2004-09-15,110.56,114.23,110.2,112.0,10713000.0,0.8758823295484603,0.0402049203795158,1.671354818337889,104.82289473684209,112.44582893116609,97.19996054251808,0.010824714048759393,-115900.0,112.14333333333333,165.38551538551567,85.41530412034007,77.36542127190172,61.83025211651712,108.43575958267094,82.64841203957202,72.16527217370933,14.584695879659929,16.24180626365625,168.05711476516467,4.030000000000001,3.741276408473948,-0.39489473684211873,2.230000000000004,3.4099999999999966,41.42708427486731,8.860409488981988,64.76098200244148,45.87876993269128,35.959276020204705,0.4574401291595809,318.44098245751144,1.0,0.0,0.01758928571428564
2004-09-16,112.34,115.8,111.65,113.97,9266300.0,1.3044970687888338,0.2960126119479097,2.0169689136818483,105.28024999999998,113.75283270137145,96.80766729862852,0.08643454058228901,-1446700.0,113.80666666666666,175.1868890166766,88.89563106796118,81.20882453725487,68.28977625676303,107.04692109823853,85.758794027679,75.02607679773672,10.854092526690382,12.364864864864856,160.3351479059342,4.1499999999999915,3.7799251967136565,0.5197500000000019,1.5699999999999932,1.4500000000000028,41.078694976325956,7.529624469455075,69.01919442883101,52.50140127217812,40.69351921153904,1.758928571428564,341.07135443251286,1.0,0.0,0.03088532069842942
2004-09-17,114.42,117.49,113.55,117.49,9472500.0,1.8529022010258274,0.6102892198405678,2.485225962370519,106.13799999999996,115.88085076620959,96.39514923379033,0.1751547706728049,206200.0,116.17666666666666,186.24601003192015,100.0,87.47254969150325,74.6840340683431,113.04958093782358,89.7127477019702,79.19428067855112,0.0,0.0,155.02682805554105,3.9399999999999977,3.7947196133941468,1.5363333333333458,1.6899999999999977,1.8999999999999915,41.42594561699185,6.448116825716498,73.06216979838274,58.38293615486088,45.75368623174877,3.088532069842942,364.20531281214664,1.0,0.0,0.015916248191335525
2004-09-20,116.95,121.6,116.77,119.36,10628700.0,2.380837934766987,0.96703125443082,2.827613360672334,106.69049999999997,118.06807253732555,95.3129274626744,0.2711864264026977,1156200.0,119.24333333333333,204.7936616507072,89.3838862559242,88.10966187964355,79.15924333877658,106.0104989613775,91.25974362720773,81.02927072207615,10.186448385629811,14.795244385733122,150.80204089123797,4.829999999999998,3.888434795549883,2.8577727272727174,4.109999999999999,3.219999999999999,49.520627376161364,5.416048828713013,80.2825754928637,64.64532223820167,51.15590845981308,1.5916248191335525,390.16296954792006,0.0,1.0,-0.012734584450402098
