Date,open,high,low,close,volume,macd,macds,macdh,boll,boll_ub,boll_lb,trix,volume_delta,middle,cr,rsv_9,kdjk,kdjd,kdjj,rsi_6,rsi_12,wr_10,wr_6,cci,tr,atr,dma,high_delta,low_delta,pdi,mdi,dx,adx,adxr,change,vr,direction_up,direction_down,direction
1997-06-02,18.13,18.38,18.0,18.13,49300.0,-0.12267503277268688,-0.123766914737814,0.00218376393025424,18.575454545454544,21.129750748111764,16.021158342797325,-0.6359949185604225,-166900.0,18.169999999999998,53.43047965998783,45.333333333333314,37.037820849138896,31.597562692602473,47.91833716221174,39.50563503108672,35.922423496971334,56.72727272727275,43.200000000000024,-31.9270705584172,0.379999999999999,1.3976507919297023,-0.21745454545454734,0.25,0.25,18.309748592231383,26.669369115004578,18.585559141433208,31.72672786555448,48.499173369515994,0.7222222222222241,47.7360461419683,0.0,1.0,-0.020959735245449473
1997-06-03,18.38,18.38,17.75,17.75,98600.0,-0.13830582202809794,-0.12688926228553832,-0.022833119485119235,18.506666666666664,20.98828393015115,16.025049403182177,-0.5933951474862375,49300.0,17.959999999999997,53.304093567251456,50.0,41.358547232759264,34.85122420598807,54.37319328630166,34.00898047641135,32.94063370826423,61.904761904761905,88.88888888888889,-42.26027397260297,0.629999999999999,1.2992871456049064,-0.42366666666666575,0.0,-0.25,16.49501031120735,27.15309837565177,24.41821280483841,29.585710400126334,42.958505502954296,-2.0959735245449473,46.690653873489694,0.0,1.0,-0.04225352112676061
1997-06-04,17.75,17.88,16.75,17.0,256700.0,-0.19042948261812853,-0.14033658048837763,-0.1001858042595018,18.39076923076923,20.909439005848416,15.872099455690046,-0.5796127808549323,158100.0,17.209999999999997,48.189267776896635,31.25,37.98903148850617,35.89715996682743,42.17277453186365,25.579652533392277,27.946062119902138,68.75,91.31944444444444,-81.55377518815264,1.129999999999999,1.2787594514315068,-0.5707692307692298,-0.5,-1.0,14.113302021943392,35.580970254375025,43.19948205109738,33.545199195529065,40.2206983906038,-4.225352112676061,44.17221743606984,1.0,0.0,0.08823529411764695
1997-06-05,17.0,18.5,16.5,18.5,472700.0,-0.14003719894540367,-0.1402739496462142,0.00047350140162105703,18.398571428571426,20.819135344341813,15.978007512801039,-0.539601815849119,216000.0,17.833333333333332,55.30530530530534,66.66666666666666,47.54824321455966,39.78085438273817,63.08302087820266,53.33721134950367,45.85727386719291,31.25,0.0,-41.70666666666688,2.0,1.3620655720230586,-0.4415714285714252,0.620000000000001,-0.25,18.223412831323436,28.256429683544727,21.58573762166231,30.0846102687224,37.287720672579475,8.823529411764696,54.10476770818011,1.0,0.0,0.0745945945945945
1997-06-06,18.13,20.5,18.13,19.88,650600.0,-0.018355675288940887,-0.11500108489769699,0.1932908192175122,18.497333333333334,20.952095081058605,16.042571585608062,-0.4526071233309078,177900.0,19.50333333333333,75.32532532532538,84.49999999999997,59.8654954763731,46.47573474728314,86.64501693455301,66.94740292082926,56.66795028494387,13.7777777777778,15.500000000000025,92.7533892834084,2.370000000000001,1.4735713077766783,-0.22733333333333405,2.0,1.629999999999999,34.79318769580318,22.17487438335289,22.149802629616175,27.79693495363947,34.55144309693225,7.45945945945945,67.77541972221638,1.0,0.0,0.018611670020120874
1997-06-09,20.25,20.5,19.88,20.25,196000.0,0.09664660218408727,-0.07144556869033125,0.33618434174883705,18.606875,21.13513362337433,16.078616376625668,-0.33670913290574156,-454600.0,20.209999999999997,82.80780780780789,93.75,71.16033031758207,54.703933270716114,104.07312441131397,69.78302540869764,59.05896768648856,6.25,6.25,153.25683150334356,0.620000000000001,1.3827043786740654,-0.11187500000000128,0.0,1.75,31.578417948523928,20.12599297758508,22.14980262961618,26.173030028035836,32.142123557270864,1.8611670020120874,71.89384547498476,0.0,1.0,-0.06172839506172845
1997-06-10,20.5,20.5,18.38,19.0,454900.0,0.10579680428721971,-0.0351804768237363,0.281954562221912,18.63,21.085392025726236,16.174607974273762,-0.24168672897674326,258900.0,19.293333333333333,74.71947194719482,62.5,68.27355354505471,59.22714002882897,86.36638057750619,51.77541931380228,49.07829485754946,37.5,37.5,91.79496468031154,2.120000000000001,1.4585370335127807,-0.13500000000000156,0.0,-1.5,25.560858887948758,31.322966758449372,10.12960679951291,21.5680512134803,29.107024474416576,-6.172839506172845,65.62140391254316,0.0,1.0,-0.02631578947368418
1997-06-11,19.13,19.25,18.38,18.5,99000.0,0.079980664040324,-0.01172572541205335,0.18341277890475471,18.622777777777777,21.005646099340783,16.23990945621477,-0.17571175398943134,-355900.0,18.709999999999997,70.471052085495,50.0,62.18236903003647,60.212216362564796,66.12267436497983,46.06908733608148,45.7076614412465,50.0,50.0,33.837931446315494,0.870000000000001,1.399848774861293,-0.11577777777777953,-1.25,0.0,22.789036618975526,27.926300896320917,10.129606799512912,18.289170759432654,26.006039076656123,-2.631578947368418,64.39864483342744,1.0,0.0,0.04054054054054057
1997-06-12,19.0,19.75,18.63,19.25,136000.0,0.10727950177257739,0.01242334480448413,0.1897123139361865,18.65578947368421,20.98933532866755,16.322243618700867,-0.11358931000959888,37000.0,19.209999999999997,76.56411315300444,68.75,64.37157935335765,61.598670692829074,69.91739667441479,54.99695620430733,51.192779192205386,31.25,31.25,66.62140755827137,1.25,1.385317126566304,-0.029789473684211032,0.5,0.25,24.893038682784848,24.191030498983086,1.4302159448151874,13.461016164160055,22.413330590940767,4.054054054054057,66.95840391492565,0.0,1.0,-0.012987012987012991
1997-06-13,19.5,19.5,19.0,19.0,57800.0,0.11072934816720803,0.03231386759162052,0.156830961151175,18.673,20.949517192185418,16.39648280781458,-0.0631327746744234,-78200.0,19.166666666666668,77.35426008968624,62.5,63.7477195689051,62.31502031818775,66.6131180703398,51.58138736145113,49.37870756331697,37.5,63.2911392405063,54.416875173756544,0.5,1.3016017872537509,0.053000000000000824,-0.25,0.370000000000001,22.74740785375974,22.105908570481823,1.4302159448151968,10.017883364887945,18.865838310498503,-1.2987012987012991,66.23780442392196,0.0,1.0,-0.006315789473684275
1997-06-16,19.0,19.25,18.75,18.88,76100.0,0.10412854125976168,0.04681051025380744,0.11463606201190847,18.5795,20.640215001107496,16.518784998892503,-0.025272614992630473,18300.0,18.959999999999997,75.9292387199365,59.49999999999997,62.33181304593672,62.32061789410407,62.35420334960203,49.79992931640972,48.479146829164854,40.50000000000003,76.41509433962266,31.15564189074075,0.5,1.2275162309451557,0.11814285714285688,-0.25,-0.25,20.73666322098324,23.008896436612332,5.194203099501469,8.638039819272384,15.94011335413177,-0.6315789473684275,65.31237951862528,0.0,1.0,-0.04343220338983055
1997-06-17,18.94,19.19,17.94,18.06,392200.0,0.04277484595410641,0.04599737753339064,-0.006445063158568465,18.4575,20.318737562257404,16.596262437742595,-0.014506143019759367,316100.0,18.396666666666665,72.86865280119933,38.99999999999997,54.55454203062446,59.73192593961086,44.19977421265165,38.80910907069932,42.68267689204918,61.00000000000003,95.3125000000001,-22.17504128332094,1.25,1.2295514965019874,0.1774545454545482,-0.05999999999999872,-0.8099999999999987,17.818215107753318,28.94833227521188,23.799313377392334,12.973533526300335,15.091794898188407,-4.3432203389830555,60.925485091880596,1.0,0.0,0.003875968992248069
