index,Date,open,high,low,close,volume,macd,macds,macdh,boll,boll_ub,boll_lb,trix,volume_delta,middle,cr,rsv_9,kdjk,kdjd,kdjj,rsi_6,rsi_12,wr_10,wr_6,cci,tr,atr,dma,high_delta,low_delta,pdi,mdi,dx,adx,adxr,change,vr,prediction
3318,2017-11-09,1048.0,1050.88,1035.85,1047.72,1776722.0,19.469543591751066,17.363247160722626,4.212592862056873,1019.4310000000012,1064.7534837429184,974.1085162570837,0.2852207223133052,521757.0,1044.8166666666666,171.37178892195186,61.491886655364674,72.2235302761961,71.47874964420426,73.71309154017973,68.33598733234322,69.47017297093657,21.736158578263694,22.98989898989921,61.846951865685284,16.540000000000187,16.10689768614458,55.43899999999825,-2.5299999999999727,-7.150000000000091,29.434954132703997,15.718314129283714,30.37795608467093,42.55060921830339,43.4476453865159,-0.4437518410475239,165.88440377178702,3810.3835
3319,2017-11-10,1043.87,1046.63,1041.22,1044.15,955500.0,18.896826530913472,17.669963034760798,2.453726992305356,1021.356000000001,1067.4773645664263,975.2346354335756,0.28757135279792984,-821222.0,1044.0,168.92528080387112,70.20592020592025,71.55099358610414,71.50283095817089,71.64731884197064,61.99508786076235,66.4263916009359,47.154274642770325,37.414141414141376,53.815702831471775,6.5,15.420690708562827,58.701599999998045,-4.25,5.370000000000118,26.64547888476994,14.228729739064688,30.37795608467091,39.07270832297982,42.19766336836274,-0.3407398923376381,165.2559352925366,3812.4734
3320,2017-11-13,1040.8,1048.74,1039.26,1041.2,914852.0,17.997440497141046,17.735458527236844,0.5239639398083966,1023.0225000000012,1069.4993736492254,976.545626350777,0.2844958429446356,-40648.0,1043.0666666666666,155.6900757138852,54.96126890446339,66.02108535889056,69.67558242507744,58.7120912265168,56.771523069121045,63.90247436274833,39.28571428571435,69.5330296127558,46.99748123631818,9.480000000000018,14.996355657951195,57.73539999999821,2.1099999999999,-1.9600000000000364,25.62218930201929,12.680498254928253,33.7879451092032,37.5627759761865,40.87340982774096,-0.2825264569266905,146.2076768413761,3837.3623
3321,2017-11-14,1037.72,1042.3,1029.33,1041.64,982782.0,17.122793997779468,17.612925621345372,-0.980263247131802,1024.637000000001,1071.3568049292494,977.9171950707528,0.27744925445402896,67930.0,1037.7566666666667,136.9729179890947,52.44444444444451,61.495538387408544,66.94890107918779,50.58881300384999,57.41375364028917,64.12427071942521,43.415713758760326,48.878737541527855,17.450789571321714,12.970000000000026,14.851615968097539,56.793399999998094,-6.440000000000055,-9.930000000000064,22.422309852070605,20.011723134319734,5.680786265411058,28.453636058822088,37.32490303662128,0.04225893200153763,143.12533330711932,3837.7253
3322,2017-11-15,1035.0,1039.63,1030.76,1036.41,900695.0,15.825190113689473,17.25537851981419,-2.8603768122494344,1025.9075000000012,1072.4475069549196,979.3674930450827,0.2655454964138189,-82087.0,1035.6,125.9745127436282,31.31313131313132,51.43473602931613,61.77751272923057,30.74918262948723,47.374604687289846,59.39227332761686,68.68686868686868,70.59800664451781,-19.275871346802475,10.88000000000011,14.567929113233438,55.231799999998096,-2.6699999999998454,1.4300000000000637,19.811088324584727,17.681229862432442,5.680786265411062,21.947107546418934,32.93124718227775,-0.5020928535770519,145.33305573002463,3838.7712
3323,2017-11-16,1038.75,1051.76,1038.0,1048.47,1125995.0,15.590256129132626,16.922354041677874,-2.664195825090502,1027.694000000001,1074.8448662196006,980.5431337804013,0.2548549854281771,225300.0,1046.0766666666666,144.83546880514803,79.48504983388696,60.78484063083973,61.446622029766964,59.46127783298526,64.53448068210922,65.75018471963342,19.95959595959618,14.667855550601669,73.56262530168458,15.349999999999907,14.623791319431042,53.68979999999772,12.129999999999884,7.240000000000008,28.163626243683638,15.265196598139115,29.70015948284719,24.162265242541288,30.42582377092448,1.1636321532983995,163.98009439548892,3844.4736
3324,2017-11-17,1049.8,1051.0,1033.73,1035.89,1286044.0,14.224991541469764,16.382881541636255,-4.315780000332985,1029.3965000000012,1075.0519484094639,983.7410515905383,0.2401099557745106,160049.0,1040.2066666666667,127.30603828257362,27.24252491694407,49.60406872620785,57.49910426191392,33.813997654795685,45.82885130875405,55.80717766610055,72.75747508305594,70.753455193936,-17.474707659943345,17.269999999999982,14.812806225185966,51.26179999999795,-0.7599999999999909,-4.269999999999982,24.097018158587,16.904542310289198,17.541956369581413,22.270748421695608,28.09580224257337,-1.1998435815998465,140.397531915838,3844.7947
3325,2017-11-20,1036.0,1038.7,1032.68,1034.66,850423.0,12.895111975164356,15.685327628341875,-5.580431306355043,1030.876000000001,1075.1077872837095,986.6442127162927,0.2225550921898675,-435621.0,1035.3466666666666,115.87739536797564,22.13455149501711,40.44756298247759,51.815257168768476,17.71217460989584,44.321546355778665,54.92129827927854,77.86544850498291,76.23718234507294,-103.15110770377615,6.019999999999982,14.184748637672687,47.863799999997816,-12.299999999999955,-1.0499999999999543,21.80876614346792,16.286263097995313,14.496649970967406,20.049577435773266,25.796880869201914,-0.11873847609302768,135.00595387642838,3847.8604
3326,2017-11-21,1040.04,1050.39,1039.14,1050.3,1075568.0,12.9538660246385,15.1390353076012,-4.370338565925401,1034.1140000000012,1073.5985426917225,994.6294573082794,0.209221683045758,225145.0,1046.61,119.39329590877053,93.49086045474795,58.128662139901046,53.91972549247932,66.54653543474447,62.92678621316928,63.05610772510576,12.915282392027025,6.5091395452520375,73.85495242323685,15.730000000000016,14.29512373498178,46.4855999999977,11.690000000000055,6.4600000000000355,29.658478298185177,14.005778863122286,35.84785463597291,24.56337092154459,25.44444945558553,1.5116076778845189,133.58732972290395,3844.8083
3327,2017-11-22,1051.16,1055.43,1047.25,1051.92,721498.0,12.981506763974268,14.707529598875814,-3.452045669803102,1037.2855000000009,1071.1263793433673,1003.4446206566344,0.19908734636033265,-354070.0,1051.5333333333335,129.05206315213786,86.55172413793116,67.60301613924439,58.480822374734345,85.84740366826452,64.40519402933029,63.794383733271424,13.448275862068861,14.22780705310085,135.69629282866603,8.180000000000064,13.858329182483086,44.33319999999799,5.039999999999964,8.1099999999999,31.363237400318923,12.520924708011465,42.93647591081768,29.812829489908328,26.69255803682062,0.15424164524422412,131.4881140147879,3851.0374
